client_id,age,sexe,zone,secteur,region,revenu_declare,anciennete_mois,defaut_90j,gt_C_star,gt_income_stab,gt_distress,gt_hidden_support,gt_camf_intensity,gt_p_mensonge,gt_defaut_true,gt_revenu_reel
1484,24,F,urbaine,formel,Extrême-Nord,66000.0,44,0,-0.2199,-1.0293,0.9237,1.2068,0.4747,0.2233,0,58000.0
1485,23,F,semi_urbaine,informel,Adamaoua,234000.0,57,0,2.1743,1.9017,-1.44,0.108,0.7484,0.0222,0,234000.0
1486,19,M,urbaine,formel,Nord-Ouest,62000.0,78,0,0.1387,-0.9725,-1.126,-0.3882,0.5415,0.0562,0,62000.0
1487,31,F,semi_urbaine,informel,Nord,50000.0,63,1,-1.4438,-1.1983,0.2518,0.1888,0.5806,0.5784,1,48000.0
1488,18,F,semi_urbaine,formel,Adamaoua,140000.0,87,1,0.0621,-0.0208,1.1737,0.5093,0.4706,0.7047,1,119000.0
1489,35,F,urbaine,formel,Nord,302000.0,22,0,-0.2185,1.9077,1.9333,-0.5241,0.2637,0.5702,0,234000.0
1490,19,M,semi_urbaine,informel,Extrême-Nord,144000.0,75,0,0.3153,0.2256,0.5059,0.8059,0.8509,0.2461,0,134000.0
1491,24,F,semi_urbaine,informel,Sud,106000.0,67,0,-0.454,-0.2438,0.0488,-0.6623,0.8019,0.3123,0,105000.0
1492,19,F,urbaine,informel,Centre,72000.0,56,0,0.6897,-0.7926,-1.2917,-0.3018,0.8163,0.1302,0,72000.0
1493,24,F,urbaine,informel,Centre,46000.0,1,1,-2.6281,-1.3759,1.4804,-2.2147,0.5842,0.6666,1,37000.0
1494,28,F,semi_urbaine,formel,Littoral,224000.0,52,0,1.6766,1.7326,-0.4186,1.4722,0.6579,0.0394,0,224000.0
1495,19,F,semi_urbaine,formel,Est,298000.0,82,0,-0.8367,1.3986,3.0879,0.1239,0.6479,0.9669,0,204000.0
1496,27,F,urbaine,formel,Est,237000.0,62,0,1.9405,1.9525,-0.6718,0.6701,0.3382,0.227,0,237000.0
1497,31,M,urbaine,informel,Sud-Ouest,203000.0,1,0,-1.9419,0.3968,2.7415,0.4766,0.6812,0.7939,0,144000.0
1498,26,M,urbaine,informel,Est,36000.0,28,1,-1.9672,-2.6421,1.382,0.5498,0.6683,0.4533,1,30000.0
1499,20,F,semi_urbaine,informel,Centre,45000.0,55,0,-0.5382,-1.2446,-0.3739,0.2922,0.7718,0.3221,0,45000.0
1500,30,M,urbaine,informel,Est,167000.0,78,0,-0.1778,0.4649,0.8622,0.3882,0.6504,0.5183,0,148000.0
1501,21,M,urbaine,formel,Ouest,151000.0,43,0,-0.3571,0.2303,0.8681,-0.9613,0.4838,0.3862,0,134000.0
1502,18,F,semi_urbaine,informel,Centre,92000.0,82,0,-0.9408,-0.5588,0.4389,-0.8712,0.821,0.4183,0,86000.0
1503,25,F,semi_urbaine,informel,Nord-Ouest,66000.0,76,1,-0.9043,-1.1032,1.4903,0.1989,0.7614,0.568,0,54000.0
1504,22,F,semi_urbaine,informel,Nord,215000.0,26,0,-0.5311,0.9476,1.4546,-0.3798,0.693,0.6342,0,177000.0
1505,18,M,urbaine,formel,Ouest,203000.0,19,0,-0.1524,1.0562,0.7032,1.4255,0.5343,0.4424,0,183000.0
1506,31,F,urbaine,formel,Nord-Ouest,187000.0,86,0,1.4342,1.1012,0.0484,0.3751,0.3242,0.2591,0,186000.0
1507,28,M,semi_urbaine,formel,Nord,118000.0,56,0,0.7036,-0.0336,-1.0821,-0.4165,0.4642,0.1092,0,118000.0
1508,34,F,semi_urbaine,formel,Nord-Ouest,167000.0,81,0,0.79,0.7763,0.0255,0.0285,0.5116,0.3914,0,167000.0
1509,26,M,urbaine,informel,Littoral,45000.0,88,0,-0.5362,-1.3378,0.8261,0.133,0.7503,0.2289,0,40000.0
1510,25,M,semi_urbaine,formel,Centre,148000.0,41,0,1.9067,0.4702,-1.7488,0.232,0.6363,0.0338,0,148000.0
1511,33,F,urbaine,informel,Nord,34000.0,5,1,-1.8965,-2.5279,0.7809,0.2717,0.5583,0.4301,1,30000.0
1512,19,F,urbaine,informel,Extrême-Nord,32000.0,87,0,-0.652,-1.5681,0.536,0.0687,0.664,0.2778,0,30000.0
1513,24,M,urbaine,informel,Ouest,101000.0,56,1,0.0166,-0.3223,-0.6459,-1.3907,0.7536,0.1396,0,101000.0
1514,32,F,urbaine,formel,Littoral,299000.0,12,0,0.8385,2.9751,-0.2984,-2.1509,0.1729,0.3109,0,299000.0
1515,23,F,urbaine,formel,Nord-Ouest,48000.0,51,1,-1.1551,-1.2007,-0.1954,-0.3736,0.5822,0.1729,1,48000.0
1516,33,M,semi_urbaine,formel,Sud-Ouest,106000.0,3,1,-1.4383,-0.6436,1.9948,0.8605,0.3237,0.3538,1,81000.0
1517,23,F,urbaine,formel,Sud-Ouest,176000.0,28,0,0.5768,0.8168,0.2832,-0.3624,0.3155,0.2143,0,169000.0
1518,25,F,urbaine,formel,Ouest,306000.0,34,0,1.1436,2.3694,1.1168,1.2366,0.4036,0.4354,0,262000.0
1519,34,F,urbaine,informel,Centre,143000.0,44,0,-0.602,0.2022,0.5472,-0.0469,0.8252,0.3814,0,132000.0
1520,22,F,urbaine,formel,Centre,198000.0,54,0,2.6181,1.3021,-1.7357,1.3572,0.6911,0.0739,0,198000.0
1521,35,M,urbaine,formel,Extrême-Nord,151000.0,80,0,0.1464,0.2624,0.7667,1.1519,0.4717,0.4194,0,136000.0
1522,18,M,urbaine,formel,Centre,125000.0,34,0,-0.108,0.0894,-0.5444,1.0513,0.5691,0.1332,0,125000.0
1523,22,F,urbaine,informel,Ouest,130000.0,70,1,0.0637,0.0822,0.2612,-1.2035,0.4839,0.1853,1,125000.0
1524,28,F,semi_urbaine,informel,Est,81000.0,90,1,-0.0733,-0.6583,-0.3943,0.3171,0.7933,0.1653,0,81000.0
1525,28,M,semi_urbaine,informel,Nord,181000.0,72,0,1.2389,0.7243,0.7187,1.5228,0.7295,0.3259,0,163000.0
1526,34,F,urbaine,informel,Nord-Ouest,38000.0,25,0,-1.4707,-1.6063,1.6681,0.2723,0.5146,0.5818,0,30000.0
1527,35,F,semi_urbaine,informel,Nord,215000.0,65,1,-0.1541,0.89,1.5832,0.8544,0.7523,0.6984,0,173000.0
1528,30,F,semi_urbaine,informel,Est,163000.0,27,1,-1.5636,0.0393,2.231,-1.0879,0.724,0.7774,1,122000.0
1529,29,F,semi_urbaine,formel,Adamaoua,183000.0,46,0,0.6534,0.3853,1.8646,2.2188,0.6831,0.7053,0,143000.0
1530,23,M,semi_urbaine,informel,Sud-Ouest,30000.0,61,0,0.2955,-1.643,-1.423,-0.4914,0.6143,0.0751,0,30000.0
1531,32,F,semi_urbaine,informel,Extrême-Nord,61000.0,28,0,-0.7075,-0.9798,-0.541,-1.6944,0.7633,0.3585,0,61000.0
1532,29,F,semi_urbaine,formel,Sud-Ouest,228000.0,1,0,2.7772,1.7987,-1.7135,-0.0511,0.4735,0.0803,0,228000.0
1533,18,M,semi_urbaine,informel,Est,128000.0,80,0,-1.2575,-0.2086,1.2922,-2.1475,0.8014,0.5573,0,107000.0
1534,32,F,urbaine,informel,Nord,137000.0,70,0,0.2407,0.2784,-0.0601,-1.0851,0.665,0.3336,0,137000.0
1535,24,M,semi_urbaine,informel,Adamaoua,69000.0,12,1,-0.2218,-0.8795,0.1506,2.8585,0.6987,0.2193,0,67000.0
1536,26,F,urbaine,formel,Extrême-Nord,154000.0,36,0,-0.3689,0.5709,-0.1208,-0.38,0.4789,0.0645,0,154000.0
1537,26,F,semi_urbaine,informel,Extrême-Nord,44000.0,25,1,-1.9021,-1.3722,1.0372,-1.1278,0.7733,0.394,1,38000.0
1538,32,F,urbaine,informel,Nord,126000.0,93,0,0.908,0.0999,-0.8752,0.0253,0.5506,0.2076,0,126000.0
1539,22,M,urbaine,formel,Adamaoua,178000.0,90,1,1.3656,0.9706,-1.1722,-0.8978,0.4332,0.0906,1,178000.0
1540,25,M,urbaine,formel,Nord-Ouest,178000.0,66,0,0.3372,0.9206,0.0908,0.8645,0.4475,0.2141,0,175000.0
1541,18,F,urbaine,formel,Adamaoua,121000.0,42,0,-0.9598,-0.3036,1.2846,-0.8895,0.4295,0.3424,0,102000.0
1542,24,F,urbaine,formel,Adamaoua,137000.0,5,1,-0.3392,0.2579,0.0698,0.2707,0.4759,0.0824,1,135000.0
1543,19,F,urbaine,informel,Littoral,152000.0,24,0,0.1511,0.5372,-0.1525,-1.1471,0.6958,0.4299,0,152000.0
1544,28,M,urbaine,informel,Adamaoua,107000.0,9,0,1.7228,-0.2114,-1.5304,2.599,0.5893,0.0757,0,107000.0
1545,34,F,urbaine,formel,Adamaoua,161000.0,76,0,-0.2577,0.3127,1.0706,0.5036,0.5894,0.3557,0,139000.0
1546,26,M,urbaine,formel,Ouest,270000.0,9,0,1.1448,2.5035,-0.6339,-0.1455,0.5102,0.0933,0,270000.0
1547,34,M,semi_urbaine,informel,Est,63000.0,65,0,0.4881,-0.951,-0.5063,0.007,0.7058,0.3312,0,63000.0
1548,35,M,urbaine,formel,Sud,221000.0,91,0,2.3301,1.6804,-1.6348,-0.5536,0.4028,0.096,0,221000.0
1549,18,F,urbaine,informel,Nord,51000.0,30,0,-0.3768,-1.1547,-0.8152,-0.7609,0.6193,0.09,0,51000.0
1550,27,F,urbaine,formel,Ouest,195000.0,65,0,1.6374,1.2548,-0.8818,-0.7884,0.3969,0.1986,0,195000.0
1551,27,F,urbaine,formel,Nord,198000.0,84,0,1.5865,1.3082,-0.1567,1.6783,0.411,0.1783,0,198000.0
1552,24,M,urbaine,informel,Centre,89000.0,41,0,-0.3077,-0.5104,-0.5999,-0.5526,0.544,0.1294,0,89000.0
1553,32,M,semi_urbaine,formel,Extrême-Nord,87000.0,43,0,-1.4164,-0.6175,0.3067,-1.8294,0.6052,0.2315,0,83000.0
1554,25,M,semi_urbaine,informel,Nord-Ouest,32000.0,20,0,-1.7321,-1.9704,0.4041,-0.866,0.7528,0.2486,0,30000.0
1555,18,F,urbaine,formel,Extrême-Nord,161000.0,41,0,-0.8451,-0.0151,2.3181,0.9277,0.4806,0.4984,0,119000.0
1556,27,F,semi_urbaine,informel,Sud,152000.0,83,0,1.6799,0.5262,-1.0576,0.0477,0.7341,0.1845,0,152000.0
1557,21,M,urbaine,informel,Nord,62000.0,64,0,-0.9844,-1.0776,0.8445,-0.1341,0.9153,0.408,0,55000.0
1558,24,M,urbaine,informel,Nord-Ouest,141000.0,20,1,0.2322,0.0969,0.797,1.1698,0.6151,0.5219,1,126000.0
1559,27,M,urbaine,formel,Adamaoua,67000.0,51,0,-0.1354,-0.8764,-0.9855,-0.7772,0.2254,0.1177,0,67000.0
1560,31,M,urbaine,informel,Centre,117000.0,68,0,-0.4688,-0.2339,0.6836,0.6324,0.4419,0.4861,0,106000.0
1561,23,F,semi_urbaine,informel,Nord,62000.0,8,1,-2.2633,-1.147,1.4415,-0.3679,0.8597,0.2829,1,51000.0
1562,24,F,semi_urbaine,formel,Est,157000.0,73,0,0.4012,0.522,0.2491,0.8759,0.7628,0.1686,0,151000.0
1563,19,F,semi_urbaine,formel,Adamaoua,154000.0,20,0,-1.4584,0.0989,1.5006,-0.0911,0.5807,0.5968,0,126000.0
1564,24,M,urbaine,informel,Est,49000.0,28,0,0.8354,-1.1904,-1.516,-0.2415,0.8084,0.0419,0,49000.0
1565,28,M,semi_urbaine,formel,Littoral,116000.0,40,0,0.8761,-0.0589,-0.7069,1.1201,0.6764,0.1529,0,116000.0
1566,29,F,urbaine,informel,Sud-Ouest,84000.0,48,1,-1.5346,-0.9342,2.1014,0.748,0.6315,0.5142,1,64000.0
1567,23,M,urbaine,informel,Littoral,51000.0,88,0,-0.787,-1.3139,1.5458,-0.1654,0.6689,0.5989,0,41000.0
1568,19,M,urbaine,formel,Adamaoua,242000.0,22,0,-0.2077,1.6827,0.6484,-0.4716,0.5392,0.5621,0,221000.0
1569,28,M,semi_urbaine,informel,Sud,126000.0,25,1,-0.9137,-0.3602,1.9025,1.8991,0.8462,0.7644,1,98000.0
1570,29,M,semi_urbaine,informel,Ouest,30000.0,36,0,0.5166,-2.2022,-1.2551,0.8893,0.8072,0.0377,0,30000.0
1571,19,F,urbaine,formel,Centre,134000.0,82,0,-0.4677,-0.0233,0.8821,-0.3911,0.4325,0.5007,0,119000.0
1572,27,F,urbaine,informel,Nord-Ouest,219000.0,92,1,0.4645,0.9147,1.6941,-0.6531,0.6486,0.8345,0,175000.0
1573,19,M,semi_urbaine,formel,Adamaoua,110000.0,44,0,0.9011,-0.1614,-0.4907,1.3249,0.8399,0.4841,0,110000.0
1574,26,M,semi_urbaine,formel,Adamaoua,348000.0,66,0,0.2201,2.0977,2.7565,0.4154,0.6362,0.8124,0,246000.0
1575,29,F,urbaine,informel,Est,77000.0,88,0,-0.2592,-0.8567,0.8452,-0.1636,0.7442,0.2577,0,69000.0
1576,30,F,semi_urbaine,formel,Adamaoua,186000.0,81,0,2.1938,1.1034,-2.065,0.415,0.6387,0.0523,0,186000.0
1577,30,M,semi_urbaine,informel,Nord-Ouest,211000.0,65,0,0.0922,1.0366,1.0397,0.6378,0.7919,0.7096,0,182000.0
1578,31,M,semi_urbaine,formel,Adamaoua,183000.0,52,0,1.0223,1.0502,-0.6039,0.2433,0.5796,0.1239,0,183000.0
1579,22,F,urbaine,informel,Est,48000.0,94,0,-1.5133,-1.3745,1.8227,1.2037,0.7884,0.7801,0,38000.0
1580,33,M,semi_urbaine,formel,Sud-Ouest,110000.0,23,0,-0.257,-0.3425,0.6752,1.5593,0.6363,0.2322,0,99000.0
1581,24,F,urbaine,informel,Nord-Ouest,192000.0,35,0,0.7222,1.1701,0.0456,0.5319,0.7175,0.324,0,190000.0
1582,24,F,semi_urbaine,informel,Adamaoua,95000.0,68,0,-0.4551,-0.8046,2.1507,1.6747,0.7414,0.364,0,72000.0
1583,32,M,urbaine,informel,Littoral,221000.0,2,0,-0.4383,0.9757,1.5742,0.0085,0.674,0.4617,0,179000.0
1584,23,F,urbaine,informel,Extrême-Nord,94000.0,48,0,0.9767,-0.4303,-0.1899,0.6903,0.6899,0.236,0,94000.0
1585,19,M,urbaine,informel,Nord,138000.0,82,0,-0.4483,0.1414,0.4865,1.0045,0.6927,0.3143,0,128000.0
1586,30,F,urbaine,informel,Littoral,43000.0,17,1,-1.741,-1.3861,1.1918,1.019,0.8743,0.3301,1,37000.0
1587,29,M,urbaine,informel,Littoral,86000.0,77,0,-0.1061,-0.6083,0.2289,0.916,0.466,0.2509,0,84000.0
1588,28,F,urbaine,informel,Littoral,71000.0,40,0,0.0542,-0.8753,0.3174,0.6312,0.7588,0.3737,0,67000.0
1589,20,M,urbaine,informel,Adamaoua,147000.0,82,0,0.5148,0.2256,0.6613,1.9571,0.6229,0.3878,0,134000.0
1590,29,F,urbaine,informel,Nord-Ouest,126000.0,61,0,-0.2636,0.0932,-0.4322,-0.5397,0.668,0.2055,0,126000.0
1591,21,M,semi_urbaine,formel,Littoral,184000.0,15,0,1.6031,1.0626,-2.0591,0.1448,0.8681,0.0621,0,184000.0
1592,27,F,semi_urbaine,informel,Extrême-Nord,102000.0,70,0,-1.0251,-0.4905,0.8779,0.0855,0.694,0.3975,0,91000.0
1593,27,F,semi_urbaine,informel,Extrême-Nord,64000.0,6,0,-0.4301,-0.9302,-1.3452,-0.0681,0.7187,0.1986,0,64000.0
1594,31,F,urbaine,formel,Sud,167000.0,24,0,0.985,0.7827,-0.91,-1.9888,0.4153,0.0622,0,167000.0
1595,35,M,urbaine,formel,Extrême-Nord,94000.0,85,0,1.3409,-0.4296,-1.7134,1.3749,0.2911,0.1564,0,94000.0
1596,21,F,semi_urbaine,informel,Est,185000.0,84,0,1.264,1.0784,-0.9735,-0.726,0.8746,0.23,0,185000.0
1597,20,M,urbaine,formel,Sud,161000.0,5,0,-0.2482,0.4855,0.5147,0.1698,0.4418,0.2592,0,149000.0
1598,28,M,urbaine,formel,Extrême-Nord,136000.0,37,0,-0.3255,0.2739,-0.1176,-1.4219,0.5234,0.1709,0,136000.0
1599,35,M,semi_urbaine,formel,Sud,184000.0,9,0,0.4619,1.0622,-0.1844,0.9207,0.3702,0.2072,0,184000.0
1600,20,M,semi_urbaine,formel,Nord,151000.0,26,0,0.6687,0.5236,-1.2293,-0.4854,0.4329,0.1143,0,151000.0
1601,26,F,urbaine,informel,Adamaoua,30000.0,92,0,-0.7955,-1.6581,-0.0259,-1.136,0.65,0.4094,0,30000.0
1602,25,M,semi_urbaine,informel,Sud-Ouest,65000.0,19,1,-0.6515,-1.0614,1.0048,0.4943,0.6416,0.289,1,56000.0
1603,23,M,urbaine,informel,Nord-Ouest,200000.0,61,0,0.4497,1.0577,0.6141,-0.7007,0.831,0.4539,0,183000.0
1604,29,F,semi_urbaine,informel,Extrême-Nord,152000.0,77,0,-1.129,0.0839,1.4457,-0.2742,0.615,0.2751,0,125000.0
1605,23,F,urbaine,informel,Extrême-Nord,37000.0,84,1,-1.1928,-1.6816,1.5807,0.1718,0.578,0.5784,1,30000.0
1606,26,M,urbaine,formel,Nord-Ouest,177000.0,34,0,0.9689,0.9521,-0.1502,0.8,0.51,0.3629,0,177000.0
1607,33,F,semi_urbaine,informel,Nord-Ouest,86000.0,67,0,0.1984,-0.5593,-1.214,-0.5184,0.6914,0.0501,0,86000.0
1608,24,M,urbaine,formel,Sud,104000.0,46,0,0.0649,-0.2745,-0.6971,-0.9912,0.2975,0.0528,0,104000.0
1609,18,F,semi_urbaine,formel,Extrême-Nord,88000.0,11,0,-0.2173,-0.5449,0.0719,0.3235,0.8481,0.2492,0,87000.0
1610,33,F,urbaine,informel,Sud,180000.0,22,0,0.7064,0.9999,-0.1765,0.5393,0.4998,0.4191,0,180000.0
1611,22,M,semi_urbaine,informel,Nord,30000.0,72,0,0.0601,-1.9655,-0.3952,1.7628,0.7971,0.2386,0,30000.0
1612,31,F,semi_urbaine,formel,Nord-Ouest,109000.0,66,1,-0.6295,-0.2375,0.1778,-0.7713,0.5404,0.0926,1,106000.0
1613,31,M,urbaine,informel,Adamaoua,186000.0,50,1,-1.105,0.1201,3.0734,-0.318,0.7154,0.6805,1,127000.0
1614,27,M,semi_urbaine,informel,Nord-Ouest,220000.0,75,0,0.6946,1.5784,0.1762,1.4758,0.8222,0.3137,0,215000.0
1615,19,F,urbaine,formel,Nord-Ouest,192000.0,66,0,1.5197,1.1539,0.08,1.9731,0.4142,0.1261,0,189000.0
1616,35,F,urbaine,formel,Adamaoua,105000.0,33,0,0.395,-0.246,-1.2425,-0.9931,0.3476,0.0882,0,105000.0
1617,30,M,urbaine,formel,Nord,297000.0,28,0,0.2842,2.1294,1.323,-0.7388,0.3981,0.5021,0,248000.0
1618,25,M,semi_urbaine,informel,Centre,48000.0,90,1,-1.4168,-1.3551,1.5449,0.6811,0.8508,0.5241,1,39000.0
1619,33,F,semi_urbaine,formel,Nord,195000.0,93,0,0.5808,0.8653,0.8868,-0.2777,0.4051,0.6427,0,172000.0
1620,32,M,semi_urbaine,informel,Nord-Ouest,195000.0,3,0,-1.366,0.4878,2.0388,-0.4592,0.895,0.7666,0,149000.0
1621,31,F,semi_urbaine,formel,Adamaoua,103000.0,76,1,-0.009,-0.2811,-0.333,0.5445,0.4718,0.2947,1,103000.0
1622,21,F,semi_urbaine,informel,Sud,171000.0,13,0,0.1493,0.6976,0.361,1.8494,0.8169,0.4693,0,162000.0
1623,29,M,urbaine,informel,Nord-Ouest,120000.0,82,0,-1.768,-0.5139,2.3125,-1.3095,0.5133,0.7293,0,89000.0
1624,23,F,semi_urbaine,informel,Centre,193000.0,56,0,-0.3348,0.6951,1.27,1.7983,0.6866,0.5066,0,162000.0
1625,19,M,urbaine,formel,Extrême-Nord,46000.0,66,0,1.234,-1.2396,-2.1375,-0.5748,0.4084,0.0322,0,46000.0
1626,24,M,urbaine,informel,Extrême-Nord,163000.0,67,0,0.1725,0.335,1.0704,0.3458,0.578,0.592,0,140000.0
1627,19,M,urbaine,informel,Sud,96000.0,58,0,0.9771,-0.4121,0.0546,1.5909,0.6813,0.2073,0,95000.0
1628,19,M,urbaine,formel,Nord-Ouest,258000.0,24,0,0.9692,1.7497,0.9773,0.3253,0.3958,0.649,0,225000.0
1629,31,F,urbaine,formel,Sud-Ouest,165000.0,77,0,-0.0083,0.556,0.5089,-0.2975,0.5036,0.2159,0,153000.0
1630,27,F,urbaine,formel,Sud,231000.0,53,0,1.9688,1.8492,-1.6693,0.7182,0.3563,0.0645,0,231000.0
1631,25,M,urbaine,formel,Extrême-Nord,196000.0,52,0,-0.5588,1.1076,0.3406,-0.1732,0.3589,0.244,0,186000.0
1632,21,M,urbaine,formel,Nord-Ouest,155000.0,31,0,0.0215,0.4725,0.3008,0.5214,0.451,0.2142,0,148000.0
1633,31,F,semi_urbaine,formel,Ouest,219000.0,1,0,0.8692,1.3877,0.4999,0.0953,0.682,0.6114,0,203000.0
1634,29,M,semi_urbaine,formel,Nord,225000.0,53,0,0.4529,1.3941,0.6972,1.1612,0.6084,0.2817,0,204000.0
1635,28,F,urbaine,informel,Sud-Ouest,196000.0,33,0,-1.5638,0.4719,2.1259,-1.3942,0.6495,0.6749,0,148000.0
1636,21,M,urbaine,formel,Ouest,32000.0,63,0,-1.5745,-1.6923,0.4795,-1.0135,0.3282,0.2198,0,30000.0
1637,20,F,urbaine,formel,Nord,98000.0,35,1,-0.5908,-0.3826,0.0966,-1.4089,0.3686,0.2335,1,97000.0
1638,20,M,urbaine,informel,Nord,257000.0,93,0,0.4441,1.3841,1.7626,-0.0564,0.573,0.6284,0,203000.0
1639,18,F,semi_urbaine,formel,Nord,110000.0,65,1,-2.5741,-0.6559,2.4017,-1.2295,0.7947,0.5473,1,81000.0
1640,35,F,urbaine,formel,Sud-Ouest,240000.0,44,0,-0.4799,1.4825,1.005,-0.6918,0.4498,0.343,0,209000.0
1641,24,M,semi_urbaine,formel,Sud,208000.0,68,0,0.9701,1.3065,0.3097,-0.8075,0.5173,0.3418,0,198000.0
1642,29,F,semi_urbaine,formel,Extrême-Nord,121000.0,62,0,0.5309,-0.1258,0.5351,1.7797,0.5128,0.4496,0,112000.0
1643,35,F,urbaine,informel,Nord,34000.0,59,1,-1.8751,-1.9952,0.8571,-0.9907,0.5052,0.4466,1,30000.0
1644,34,M,semi_urbaine,formel,Adamaoua,124000.0,55,0,0.3527,0.0311,0.1048,-0.9865,0.4314,0.2368,0,122000.0
1645,23,F,urbaine,formel,Sud-Ouest,376000.0,89,0,-0.05,2.678,2.2733,0.2483,0.5408,0.6293,0,281000.0
1646,26,F,semi_urbaine,informel,Nord-Ouest,68000.0,31,0,0.4586,-0.8633,-0.0957,1.9868,0.7667,0.1998,0,68000.0
1647,26,F,semi_urbaine,informel,Littoral,92000.0,42,0,-1.4963,-0.7943,1.8379,0.1839,0.9148,0.5256,0,72000.0
1648,18,M,semi_urbaine,formel,Littoral,97000.0,25,1,-0.0365,-0.3976,0.0322,0.2613,0.79,0.0993,1,96000.0
1649,31,M,semi_urbaine,formel,Sud-Ouest,229000.0,55,0,1.479,1.8148,-1.3374,1.5908,0.7153,0.0509,0,229000.0
1650,28,M,semi_urbaine,informel,Nord,113000.0,94,1,0.156,-0.2429,0.4782,1.1782,0.8323,0.4932,1,105000.0
1651,24,F,semi_urbaine,informel,Sud-Ouest,84000.0,58,0,0.1794,-0.6259,0.1065,0.7254,0.7665,0.2389,0,82000.0
1652,28,F,urbaine,informel,Littoral,242000.0,20,0,-0.2966,1.4135,1.2224,-0.5823,0.7242,0.4732,0,205000.0
1653,31,F,semi_urbaine,formel,Sud-Ouest,196000.0,88,0,1.4749,1.1795,0.1959,0.756,0.523,0.207,0,191000.0
1654,18,M,semi_urbaine,formel,Extrême-Nord,101000.0,76,0,0.6699,-0.3193,-0.8581,-1.0608,0.8198,0.2099,0,101000.0
1655,29,F,urbaine,formel,Nord-Ouest,102000.0,42,1,-1.8045,-0.6236,1.5678,-0.6237,0.4839,0.3903,1,83000.0
1656,33,F,semi_urbaine,informel,Ouest,239000.0,14,0,0.2289,1.1582,1.7449,1.7315,0.774,0.6763,0,189000.0
1657,31,M,urbaine,informel,Nord,161000.0,39,0,-1.3012,0.0168,2.2166,1.302,0.6525,0.7219,0,121000.0
1658,29,M,urbaine,formel,Sud,67000.0,77,0,-0.3684,-0.9491,0.3663,0.4375,0.6464,0.283,0,63000.0
1659,19,M,urbaine,informel,Sud,33000.0,55,0,-1.5687,-1.7831,0.5767,-1.9294,0.5621,0.4172,0,30000.0
1660,31,F,urbaine,formel,Nord-Ouest,100000.0,18,1,-1.5803,-0.516,0.832,-1.2082,0.6424,0.3736,1,89000.0
1661,31,M,semi_urbaine,informel,Nord,46000.0,16,0,-0.6952,-1.2395,0.0716,-0.3795,0.7453,0.387,0,46000.0
1662,26,M,urbaine,informel,Extrême-Nord,33000.0,92,1,-1.4726,-2.0461,0.7316,-0.1717,0.5076,0.4112,1,30000.0
1663,28,F,urbaine,informel,Adamaoua,58000.0,43,1,-1.4306,-1.0995,0.4387,-1.2504,0.5721,0.6086,1,54000.0
1664,29,M,urbaine,formel,Ouest,101000.0,66,0,1.0001,-0.3191,-1.4108,-0.2463,0.2512,0.0729,0,101000.0
1665,20,M,urbaine,informel,Adamaoua,103000.0,35,0,-0.5292,-0.4627,0.7833,1.7673,0.7791,0.2113,0,92000.0
1666,22,F,semi_urbaine,formel,Nord,258000.0,9,0,1.1355,2.2929,-0.3386,0.7008,0.5119,0.2276,0,258000.0
1667,32,M,semi_urbaine,informel,Nord,110000.0,40,0,0.1298,-0.2668,0.4118,0.5188,0.7717,0.4027,0,104000.0
1668,35,M,urbaine,formel,Extrême-Nord,156000.0,66,0,-0.167,0.4324,0.4688,-1.0176,0.5251,0.2976,0,146000.0
1669,22,M,urbaine,informel,Extrême-Nord,193000.0,32,0,-1.934,0.5093,1.8985,-1.639,0.6296,0.6348,0,151000.0
1670,25,M,urbaine,formel,Sud,142000.0,58,0,0.6905,0.3627,-0.7621,-1.2282,0.4335,0.0372,0,142000.0
1671,34,M,semi_urbaine,formel,Ouest,180000.0,42,0,0.1386,1.0002,-0.2603,-1.3794,0.3811,0.0628,0,180000.0
1672,20,M,urbaine,formel,Centre,173000.0,33,0,0.3451,0.8806,-0.6731,0.075,0.4599,0.2855,0,173000.0
1673,22,F,urbaine,formel,Est,163000.0,25,0,-0.0917,0.7226,-0.6746,0.3839,0.7779,0.0946,0,163000.0
1674,19,M,urbaine,formel,Adamaoua,322000.0,25,0,2.0349,3.3665,-0.4722,-0.9653,0.612,0.2413,0,322000.0
1675,22,M,urbaine,informel,Adamaoua,186000.0,25,1,-0.1355,0.9111,0.4387,0.1479,0.6757,0.1726,1,175000.0
1676,29,M,urbaine,formel,Sud,100000.0,69,0,-0.4967,-0.4817,0.658,1.469,0.3607,0.2082,0,91000.0
1677,24,F,urbaine,formel,Adamaoua,189000.0,33,0,1.0401,0.9702,0.4144,1.9577,0.4697,0.3729,0,178000.0
1678,35,F,semi_urbaine,formel,Sud-Ouest,108000.0,71,0,1.2509,-0.1917,-0.947,1.0704,0.5494,0.0985,0,108000.0
1679,34,M,semi_urbaine,formel,Centre,221000.0,30,0,-0.5846,1.0463,1.392,0.1252,0.4893,0.5684,0,183000.0
1680,34,M,urbaine,informel,Littoral,46000.0,32,0,-1.196,-1.3752,1.5794,0.7381,0.6752,0.6019,0,37000.0
1681,31,M,semi_urbaine,informel,Ouest,54000.0,88,0,1.0752,-1.1078,-0.268,1.6518,0.666,0.2033,0,54000.0
1682,30,F,semi_urbaine,formel,Nord,211000.0,84,0,-0.052,0.9439,1.3152,-1.7072,0.4553,0.3718,0,177000.0
